,SKI_ID,Ski_Long,Ski_Lat,NCA,STATE,NAME,SnotelID,Snotel_dist_km,Snotel_elev,ref mean SMD,ref std SMD,1920 mean SMD,1920 std SMD,1920 percent loss SMD,1930 mean SMD,1930 std SMD,1930 percent loss SMD,1940 mean SMD,1940 std SMD,1940 percent loss SMD,1950 mean SMD,1950 std SMD,1950 percent loss SMD,1960 mean SMD,1960 std SMD,1960 percent loss SMD,1970 mean SMD,1970 std SMD,1970 percent loss SMD,1980 mean SMD,1980 std SMD,1980 percent loss SMD,1990 mean SMD,1990 std SMD,1990 percent loss SMD,2000 mean SMD,2000 std SMD,2000 percent loss SMD,2010 mean SMD,2010 std SMD,2010 percent loss SMD,2020 mean SMD,2020 std SMD,2020 percent loss SMD,2030 mean SMD,2030 std SMD,2030 percent loss SMD,2040 mean SMD,2040 std SMD,2040 percent loss SMD,2050 mean SMD,2050 std SMD,2050 percent loss SMD,2060 mean SMD,2060 std SMD,2060 percent loss SMD,2070 mean SMD,2070 std SMD,2070 percent loss SMD,2080 mean SMD,2080 std SMD,2080 percent loss SMD,2090 mean SMD,2090 std SMD,2090 percent loss SMD,2100 mean SMD,2100 std SMD,2100 percent loss SMD
92,1093,-83.56519976,42.82883704,Midwest,MICHIGAN,Mt. Holly Ski Area,785,1540.78239892,,71.3,1.64,77.65,10.85,0.09,78.1,13.59,0.1,76.6,11.81,0.07,80.28,14.46,0.13,79.4,14.1,0.11,80.68,15.12,0.13,77.03,11.98,0.08,70.0,14.23,0.02,74.03,13.85,0.04,67.55,14.83,0.05,62.82,14.67,0.12,59.28,10.82,0.17,53.72,13.83,0.25,50.12,12.78,0.3,42.18,11.36,0.41,38.08,11.53,0.47,33.17,9.47,0.53,29.42,11.37,0.59,21.58,11.79,0.7
93,1094,-87.86758095,45.79118387,Midwest,MICHIGAN,Norway Mountain Resort,785,1192.1440037,,110.49,2.63,115.95,13.03,0.05,118.45,12.49,0.07,117.42,13.92,0.06,120.38,13.92,0.09,116.95,13.02,0.06,120.75,14.23,0.09,116.42,12.34,0.05,110.8,12.59,0.0,114.7,15.35,0.04,106.2,14.23,0.04,100.5,16.81,0.09,96.98,14.63,0.12,91.3,16.66,0.17,86.22,14.89,0.22,72.9,13.34,0.34,68.18,19.35,0.38,60.35,14.2,0.45,53.85,13.05,0.51,42.12,16.41,0.62
94,1095,-84.90373918,45.4649106,Midwest,MICHIGAN,Nubs Nob Ski Area,785,1408.60377344,,91.54,1.73,98.62,12.57,0.08,99.8,14.17,0.09,99.5,15.3,0.09,101.68,15.01,0.11,100.9,15.07,0.1,102.55,16.04,0.12,97.98,14.02,0.07,90.6,12.6,0.01,94.38,15.96,0.03,87.8,15.12,0.04,80.95,17.56,0.12,78.82,14.9,0.14,72.05,17.93,0.21,65.0,16.42,0.29,53.62,13.06,0.41,48.52,17.2,0.47,42.82,13.03,0.53,35.75,11.58,0.61,25.6,14.81,0.72
95,1096,-83.36712683,42.74384785,Midwest,MICHIGAN,Pine Knob Ski Area,785,1557.66054028,,68.11,1.64,73.65,10.88,0.08,73.8,13.28,0.08,72.92,11.62,0.07,76.5,13.82,0.12,76.1,13.64,0.12,77.42,14.06,0.14,73.97,11.72,0.09,66.68,13.72,0.02,70.6,13.89,0.04,63.62,13.99,0.07,59.82,13.61,0.12,56.42,10.19,0.17,51.3,12.99,0.25,47.45,12.51,0.3,40.35,10.78,0.41,36.3,11.0,0.47,31.42,8.6,0.54,27.85,10.38,0.59,20.62,10.96,0.7
96,1097,-88.08524086,45.83648185,Midwest,MICHIGAN,Pine Mountain Ski Area,785,1176.57161693,,110.49,2.63,115.95,13.03,0.05,118.45,12.49,0.07,117.42,13.92,0.06,120.38,13.92,0.09,116.95,13.02,0.06,120.75,14.23,0.09,116.42,12.34,0.05,110.8,12.59,0.0,114.7,15.35,0.04,106.2,14.23,0.04,100.5,16.81,0.09,96.98,14.63,0.12,91.3,16.66,0.17,86.22,14.89,0.22,72.9,13.34,0.34,68.18,19.35,0.38,60.35,14.2,0.45,53.85,13.05,0.51,42.12,16.41,0.62
97,1098,-85.15643027,44.94523983,Midwest,MICHIGAN,Shanty Creek Ski Area,785,1391.35204144,,89.76,1.56,96.85,12.29,0.08,97.02,13.98,0.08,97.68,15.24,0.09,99.62,14.31,0.11,98.5,15.32,0.1,100.35,16.23,0.12,95.82,13.48,0.07,87.95,12.77,0.02,93.45,16.18,0.04,85.65,14.68,0.05,79.18,16.6,0.12,76.38,14.88,0.15,70.12,16.66,0.22,64.6,15.22,0.28,52.62,11.91,0.41,48.62,16.1,0.46,42.95,11.43,0.52,36.12,11.82,0.6,26.68,14.24,0.7
98,1099,-85.78392374,42.39250071,Midwest,MICHIGAN,Timber Ridge Ski Area,785,1385.0456492,,61.67,1.82,66.1,11.26,0.07,67.47,14.36,0.09,67.2,12.84,0.09,70.25,15.12,0.14,69.55,15.47,0.13,70.35,14.9,0.14,66.28,13.53,0.07,59.15,14.23,0.04,64.5,15.74,0.05,58.08,15.07,0.06,53.1,14.58,0.14,49.32,11.35,0.2,43.15,13.26,0.3,39.52,12.79,0.36,33.05,10.39,0.46,28.58,10.45,0.54,24.75,8.71,0.6,19.68,10.09,0.68,13.58,9.99,0.78
99,1100,-92.78610208,44.85406582,Midwest,MINNESOTA,Afton Alps Ski Area,785,824.89588154,,96.7,2.73,98.98,11.95,0.02,104.22,13.58,0.08,101.15,12.48,0.05,104.88,16.65,0.08,103.1,15.48,0.07,107.52,16.59,0.11,100.8,15.26,0.04,95.82,13.16,0.01,101.7,15.43,0.05,91.9,13.51,0.05,87.62,18.64,0.09,85.38,14.4,0.12,77.97,16.59,0.19,77.42,15.42,0.2,65.3,12.0,0.32,61.28,18.71,0.37,53.8,13.5,0.44,50.62,13.94,0.48,40.22,13.8,0.58
100,1101,-95.61811656,45.85058009,Midwest,MINNESOTA,Andes Tower Hills Ski Area,785,632.28871869,,114.99,2.58,116.78,11.71,0.02,123.7,12.25,0.08,118.3,10.98,0.03,122.45,13.96,0.06,122.08,13.32,0.06,125.22,15.04,0.09,119.9,14.68,0.04,115.65,11.97,0.01,119.32,13.75,0.04,112.3,13.07,0.02,105.6,18.44,0.08,102.58,14.67,0.11,95.6,16.68,0.17,93.25,15.9,0.19,79.78,13.42,0.31,75.53,20.29,0.34,68.3,15.41,0.41,64.92,16.61,0.44,53.05,15.12,0.54
101,1102,-92.2128258,46.71755015,Midwest,MINNESOTA,Chester Bowl Ski Area,785,895.65514689,,113.82,2.69,117.5,11.99,0.03,120.92,11.46,0.06,119.5,12.77,0.05,123.8,13.46,0.09,119.95,13.41,0.05,124.65,14.41,0.1,119.15,12.83,0.05,113.98,11.64,0.0,117.95,13.26,0.04,108.88,13.52,0.04,104.5,16.1,0.08,101.85,13.71,0.11,94.55,15.75,0.17,91.82,15.29,0.19,78.22,13.9,0.31,73.75,20.85,0.35,67.25,14.85,0.41,61.88,15.59,0.46,49.92,14.81,0.56
102,1103,-92.3070168,47.57429813,Midwest,MINNESOTA,Giants Ridge Ski Area,785,917.75376142,,128.41,2.37,130.75,11.08,0.02,136.25,10.39,0.06,134.3,11.61,0.05,137.38,10.84,0.07,134.2,11.88,0.05,138.6,11.49,0.08,133.35,11.16,0.04,129.1,11.83,0.01,132.9,11.5,0.03,124.42,11.45,0.03,121.05,15.27,0.06,118.52,12.3,0.08,110.98,14.09,0.14,108.6,14.47,0.15,95.5,13.85,0.26,90.5,18.61,0.3,82.95,14.49,0.35,78.12,14.9,0.39,67.32,14.06,0.48
103,1105,-90.72225692,47.65841397,Midwest,MINNESOTA,Lutsen Mountains Ski Area,785,1027.10570717,,112.52,1.93,116.58,14.27,0.04,120.42,12.52,0.07,119.7,15.76,0.06,123.75,13.26,0.1,119.22,14.83,0.06,125.05,13.73,0.11,116.88,13.9,0.04,112.48,12.74,0.0,115.42,13.71,0.03,107.3,16.01,0.05,103.08,17.04,0.08,100.0,15.29,0.11,92.1,17.12,0.18,87.5,14.72,0.22,72.6,14.75,0.35,69.53,18.63,0.38,60.8,14.25,0.46,55.1,14.01,0.51,41.82,15.64,0.63
104,1106,-94.03660697,44.13000508,Midwest,MINNESOTA,Mount Kato Ski Area,785,732.86806157,,97.17,2.9,97.58,12.15,0.0,105.58,12.88,0.09,101.2,11.53,0.04,104.85,15.93,0.08,102.28,14.55,0.05,107.85,15.67,0.11,101.38,14.9,0.04,95.88,13.54,0.01,102.08,14.68,0.05,93.22,13.17,0.04,87.92,18.18,0.1,85.05,13.68,0.12,78.5,15.87,0.19,78.28,15.14,0.19,67.32,13.26,0.31,62.85,17.7,0.35,56.18,14.23,0.42,53.62,13.98,0.45,43.2,13.42,0.56
105,1107,-94.3080846,45.34382522,Midwest,MINNESOTA,Powder Ridge Ski Area,785,716.54066516,,106.48,2.98,108.85,12.55,0.02,114.62,13.42,0.08,110.5,11.57,0.04,113.88,15.7,0.07,113.32,14.15,0.06,116.98,16.04,0.1,110.95,14.94,0.04,106.58,13.19,0.0,110.8,14.38,0.04,102.72,14.23,0.04,96.92,18.92,0.09,94.78,15.8,0.11,87.08,18.0,0.18,85.5,16.29,0.2,71.68,13.04,0.33,68.5,20.45,0.36,60.6,14.85,0.43,57.88,15.61,0.46,45.92,14.99,0.57
106,1108,-92.73046805,44.55518721,Midwest,MINNESOTA,Welch Village Ski Area,785,828.8496355,,94.17,2.78,94.95,12.1,0.01,101.95,12.79,0.08,98.3,13.25,0.04,101.52,16.34,0.08,100.1,15.83,0.06,105.2,16.42,0.12,98.12,15.24,0.04,92.82,14.1,0.01,98.88,15.7,0.05,89.35,12.84,0.05,85.32,18.63,0.09,82.08,13.9,0.13,74.9,15.46,0.2,74.22,15.18,0.21,63.45,12.07,0.33,58.4,17.49,0.38,52.72,13.63,0.44,48.92,13.41,0.48,39.3,13.93,0.58
107,1109,-92.70762586,45.48798873,Midwest,MINNESOTA,Wild Mountain Ski Area,785,835.47371528,,103.77,2.97,107.02,11.7,0.03,111.52,13.17,0.07,108.88,13.04,0.05,112.7,15.73,0.09,110.68,14.43,0.07,113.65,15.77,0.1,109.1,14.33,0.05,102.85,12.49,0.01,107.9,14.63,0.04,98.78,13.83,0.05,94.72,17.51,0.09,92.7,14.26,0.11,86.18,15.97,0.17,83.25,15.7,0.2,70.97,12.43,0.32,66.35,19.95,0.36,59.28,14.03,0.43,55.28,14.84,0.47,44.78,14.05,0.57
108,1110,-90.65547977,38.53553559,Midwest,MISSOURI,Hidden Valley Ski Area,372,1179.09277478,,39.22,2.18,38.12,8.87,0.03,44.88,10.65,0.14,43.92,8.43,0.12,45.02,11.9,0.15,43.5,10.79,0.11,44.08,8.56,0.12,42.65,10.11,0.09,37.92,9.25,0.03,41.5,13.59,0.06,37.4,9.11,0.05,31.02,11.14,0.21,31.12,8.26,0.21,26.92,7.9,0.31,24.85,8.11,0.37,21.12,7.04,0.46,18.77,8.44,0.52,16.85,7.08,0.57,15.05,8.75,0.62,10.58,6.51,0.73
109,1111,-110.93227402,45.58113416,Northern Great Plains,MONTANA,Bear Canyon Ski Lodge,577,9.43408591,,140.77,3.46,147.7,15.23,0.05,153.43,13.38,0.09,149.93,11.53,0.07,150.78,16.69,0.07,149.0,14.06,0.06,150.8,12.69,0.07,145.48,15.55,0.03,143.48,11.35,0.02,146.25,10.86,0.04,138.8,13.47,0.01,133.4,17.12,0.05,125.88,14.0,0.11,117.98,10.92,0.16,107.92,15.81,0.23,93.62,14.65,0.33,86.9,17.02,0.38,78.03,17.75,0.45,67.55,16.74,0.52,59.55,17.91,0.58
110,1112,-109.67513352,48.16202132,Northern Great Plains,MONTANA,Bear Paw Ski Bowl,601,1.97678801,,97.57,3.92,95.35,15.23,0.02,101.68,18.71,0.04,98.28,13.86,0.01,102.18,19.09,0.05,104.48,17.71,0.07,103.1,15.99,0.06,101.05,19.57,0.04,97.02,17.22,0.01,101.55,15.74,0.04,93.42,16.83,0.04,82.85,20.16,0.15,83.2,18.61,0.15,73.58,19.67,0.25,70.97,16.51,0.27,59.55,15.85,0.39,56.05,21.29,0.43,47.78,14.56,0.51,44.48,18.18,0.54,36.22,13.69,0.63
111,1113,-111.41441839,45.28110264,Northern Great Plains,MONTANA,Big Sky Ski Area,578,1.68687903,,134.39,3.61,141.4,14.64,0.05,145.9,13.62,0.09,142.93,11.03,0.06,144.25,16.75,0.07,141.8,13.82,0.06,145.35,12.55,0.08,138.1,15.64,0.03,137.9,11.22,0.03,140.07,11.64,0.04,132.43,13.29,0.01,126.32,17.17,0.06,119.2,13.59,0.11,111.72,10.55,0.17,101.7,15.87,0.24,88.35,13.85,0.34,80.92,16.94,0.4,72.15,16.18,0.46,61.12,16.62,0.55,53.85,17.89,0.6
112,1114,-114.37399219,48.02336484,Northern Great Plains,MONTANA,Blacktail Ski Area,543,5.10971584,,77.22,2.19,80.95,14.86,0.05,83.1,13.03,0.08,77.68,14.59,0.01,80.7,14.7,0.05,80.35,14.42,0.04,83.9,11.46,0.09,78.25,16.16,0.01,77.22,13.18,0.0,80.4,14.22,0.04,71.38,13.06,0.08,68.28,15.14,0.12,66.32,16.98,0.14,59.15,13.78,0.23,56.3,13.83,0.27,43.68,10.53,0.43,43.6,17.6,0.44,34.75,9.84,0.55,30.95,13.34,0.6,26.72,12.33,0.65
113,1115,-110.91727398,45.81275703,Northern Great Plains,MONTANA,Bridger Bowl Ski Area,603,6.4301541,,126.77,2.91,132.38,14.0,0.04,136.52,12.49,0.08,133.4,10.06,0.05,135.2,16.03,0.07,133.35,13.19,0.05,137.1,11.87,0.08,130.43,14.01,0.03,128.95,10.75,0.02,131.52,10.8,0.04,124.18,11.76,0.02,118.92,15.64,0.06,112.55,13.42,0.11,106.5,12.02,0.16,96.6,15.27,0.24,84.92,12.79,0.33,80.03,17.43,0.37,70.12,15.24,0.45,60.72,15.25,0.52,54.25,17.4,0.57
114,1116,-113.24734256,46.26312666,Northern Great Plains,MONTANA,Discovery Basin Ski Area,618,6.38761655,,119.41,3.44,125.28,14.35,0.05,129.18,12.99,0.08,125.68,11.06,0.05,126.75,15.39,0.06,125.45,13.36,0.05,129.55,11.47,0.08,122.5,15.28,0.03,122.05,11.54,0.02,122.68,12.42,0.03,116.7,12.4,0.02,111.58,15.64,0.07,105.55,13.62,0.12,98.62,11.93,0.17,89.52,15.73,0.25,79.15,12.74,0.34,72.92,16.5,0.39,64.18,14.37,0.46,54.4,15.0,0.54,49.18,16.11,0.59
115,1117,-113.13584911,45.43738311,Northern Great Plains,MONTANA,Maverick Mountain Ski Area,586,13.30202883,,150.86,3.51,156.9,13.87,0.04,163.5,12.39,0.08,160.57,10.12,0.06,160.7,14.76,0.07,159.72,12.86,0.06,160.72,12.13,0.07,156.7,15.35,0.04,155.43,9.73,0.03,156.95,10.71,0.04,149.98,14.07,0.01,144.3,15.94,0.04,136.95,13.4,0.09,129.9,9.84,0.14,119.6,15.46,0.21,106.62,16.67,0.29,100.25,17.75,0.34,89.62,17.3,0.41,79.08,18.13,0.48,71.55,18.31,0.53
116,1118,-109.3527912,45.18865231,Northern Great Plains,MONTANA,Red Lodge Mountain Ski Area,552,0.25496731,,177.12,2.64,182.2,14.14,0.03,190.52,12.18,0.08,185.82,11.51,0.05,187.85,13.28,0.06,186.52,12.4,0.05,188.5,12.52,0.06,184.05,13.14,0.04,180.5,11.14,0.02,184.1,10.58,0.04,176.78,13.36,0.0,169.55,16.51,0.04,160.68,12.72,0.09,154.4,12.09,0.13,142.18,14.9,0.2,129.32,16.05,0.27,119.42,17.37,0.33,110.52,17.21,0.38,101.48,17.81,0.43,91.42,17.79,0.48
117,1119,-112.812613,47.93060854,Northern Great Plains,MONTANA,Rocky Mountain Hi Ski Area,585,1.28963983,,142.77,4.58,149.38,15.27,0.05,155.7,13.33,0.09,148.48,10.9,0.04,150.9,16.69,0.06,149.38,14.52,0.05,151.5,14.34,0.06,146.55,17.79,0.03,145.48,13.51,0.02,148.07,12.64,0.04,139.93,16.57,0.02,133.7,18.38,0.06,126.25,14.79,0.12,117.58,14.06,0.18,107.5,17.43,0.25,95.38,14.72,0.33,88.68,20.93,0.38,79.5,17.69,0.44,68.88,18.63,0.52,60.9,17.6,0.57
118,1120,-113.99632004,47.02356747,Northern Great Plains,MONTANA,Snow Bowl Ski Area,612,5.42899152,,98.52,3.06,102.7,14.26,0.04,106.22,12.88,0.08,101.6,12.1,0.03,103.18,15.34,0.05,103.38,13.63,0.05,107.85,11.35,0.09,100.15,13.53,0.02,100.85,12.34,0.02,101.88,13.27,0.03,93.92,12.84,0.05,89.5,14.49,0.09,85.5,14.97,0.13,78.9,13.61,0.2,73.2,14.8,0.26,61.62,11.62,0.37,57.75,16.67,0.41,48.1,10.89,0.51,41.6,13.11,0.58,37.25,12.88,0.62
119,1121,-119.91247425,38.94064352,Southwest,NEVADA,Heavenly Valley Ski Area,10086,1.34427338,,67.79,5.09,69.05,16.44,0.02,73.62,14.32,0.09,74.25,15.68,0.1,73.4,21.37,0.08,74.85,23.5,0.1,80.35,18.16,0.19,65.92,20.57,0.03,71.65,18.19,0.06,69.45,20.48,0.02,61.78,18.74,0.09,54.88,15.02,0.19,48.42,16.79,0.29,40.6,14.07,0.4,33.58,14.08,0.5,25.52,9.59,0.62,21.42,14.96,0.68,15.38,8.28,0.77,10.9,7.42,0.84,9.93,8.07,0.85
120,1122,-119.9145101,39.25457189,Southwest,NEVADA,Incline Ski Area,683,2.84703961,,65.45,3.61,68.53,16.0,0.05,71.62,14.41,0.09,71.75,14.64,0.1,70.75,20.22,0.08,72.5,22.27,0.11,78.55,17.34,0.2,64.18,19.05,0.02,69.03,17.85,0.05,66.58,19.92,0.02,60.2,18.1,0.08,53.82,15.02,0.18,46.95,16.82,0.28,39.48,13.7,0.4,34.02,13.22,0.48,25.52,9.79,0.61,21.58,14.89,0.67,15.92,8.58,0.76,11.42,7.61,0.83,10.55,8.44,0.84
121,1123,-119.88826448,39.32098407,Southwest,NEVADA,Mount Rose Ski Area,687,0.1781686,,65.45,3.61,68.53,16.0,0.05,71.62,14.41,0.09,71.75,14.64,0.1,70.75,20.22,0.08,72.5,22.27,0.11,78.55,17.34,0.2,64.18,19.05,0.02,69.03,17.85,0.05,66.58,19.92,0.02,60.2,18.1,0.08,53.82,15.02,0.18,46.95,16.82,0.28,39.48,13.7,0.4,34.02,13.22,0.48,25.52,9.79,0.61,21.58,14.89,0.67,15.92,8.58,0.76,11.42,7.61,0.83,10.55,8.44,0.84
122,1124,-119.87721672,39.3173716,Southwest,NEVADA,Slide Mountain Ski Area,687,1.0769604,,65.45,3.61,68.53,16.0,0.05,71.62,14.41,0.09,71.75,14.64,0.1,70.75,20.22,0.08,72.5,22.27,0.11,78.55,17.34,0.2,64.18,19.05,0.02,69.03,17.85,0.05,66.58,19.92,0.02,60.2,18.1,0.08,53.82,15.02,0.18,46.95,16.82,0.28,39.48,13.7,0.4,34.02,13.22,0.48,25.52,9.79,0.61,21.58,14.89,0.67,15.92,8.58,0.76,11.42,7.61,0.83,10.55,8.44,0.84
123,1125,-71.23543229,44.07368137,Northeast,NEW HAMPSHIRE,Attitash Bear Peak Ski Area,785,2435.24905086,,103.35,1.68,110.0,9.54,0.06,109.6,10.99,0.06,110.28,8.27,0.07,111.25,10.36,0.08,111.35,9.56,0.08,109.0,9.4,0.05,108.38,9.72,0.05,106.45,11.88,0.03,106.65,10.09,0.03,99.65,10.79,0.04,98.62,11.67,0.05,93.5,9.32,0.1,88.5,13.37,0.14,83.38,11.39,0.19,77.35,10.53,0.25,71.6,12.78,0.31,65.15,8.95,0.37,63.28,10.25,0.39,54.32,12.16,0.47
124,1126,-71.46682251,44.25112901,Northeast,NEW HAMPSHIRE,Bretton Woods Ski Area,785,2414.59607496,,119.39,1.46,124.8,8.79,0.05,126.45,10.68,0.06,126.22,8.48,0.06,127.65,11.0,0.07,127.92,9.4,0.07,126.6,9.03,0.06,125.52,10.17,0.05,122.88,11.31,0.03,122.65,10.52,0.03,115.58,9.59,0.03,115.22,11.9,0.03,109.1,8.61,0.09,105.18,12.1,0.12,98.8,11.68,0.17,91.9,10.68,0.23,86.5,12.85,0.28,80.15,8.45,0.33,75.7,9.84,0.37,67.12,12.4,0.44
125,1127,-71.7011721,44.16927145,Northeast,NEW HAMPSHIRE,Cannon Mountain Ski Area,785,2398.86906114,,116.45,1.55,121.92,9.22,0.05,123.32,10.76,0.06,123.4,8.85,0.06,123.58,10.79,0.06,125.02,9.24,0.07,123.62,9.26,0.06,122.25,9.46,0.05,119.85,11.22,0.03,119.88,10.82,0.03,112.9,9.54,0.03,111.08,11.35,0.05,105.65,8.19,0.09,102.35,12.73,0.12,96.2,11.3,0.17,89.4,10.29,0.23,84.12,12.84,0.28,77.55,8.22,0.33,74.62,9.71,0.36,65.53,12.69,0.44
126,1128,-71.87885846,43.00757594,Northeast,NEW HAMPSHIRE,Crotched Mountain Ski and Ride,785,2411.84017265,,92.66,1.05,98.38,9.56,0.06,98.55,11.4,0.06,99.2,8.9,0.07,101.35,10.13,0.09,99.58,10.17,0.07,98.5,9.66,0.06,97.32,11.05,0.05,94.75,11.09,0.02,96.2,10.7,0.04,88.62,11.21,0.04,86.1,11.57,0.07,81.8,8.59,0.12,76.6,12.87,0.17,70.8,12.31,0.24,64.88,9.99,0.3,60.22,12.21,0.35,54.65,9.36,0.41,52.7,10.4,0.43,43.52,12.02,0.53
127,1129,-72.09802143,43.78479339,Northeast,NEW HAMPSHIRE,Dartmouth Skiway,785,2377.36282682,,107.16,1.81,112.7,9.63,0.05,114.18,11.22,0.07,113.78,8.43,0.06,115.3,11.02,0.08,115.62,9.94,0.08,114.02,9.13,0.06,112.68,9.95,0.05,109.88,11.69,0.03,110.62,10.92,0.03,103.28,10.89,0.04,101.98,11.73,0.05,96.42,9.32,0.1,91.38,14.1,0.15,86.22,11.12,0.2,79.18,10.41,0.26,74.15,13.37,0.31,67.92,9.55,0.37,64.92,11.48,0.39,56.48,12.68,0.47
128,1130,-71.36542942,43.53712671,Northeast,NEW HAMPSHIRE,Gunstock Ski Area,785,2437.26630368,,92.8,1.12,98.55,10.0,0.06,98.92,11.11,0.07,99.45,8.52,0.07,100.85,10.2,0.09,99.9,9.87,0.08,98.25,9.96,0.06,98.02,10.39,0.06,94.82,11.8,0.02,95.85,10.78,0.03,88.88,11.21,0.04,86.68,11.49,0.07,82.35,8.97,0.11,76.88,13.65,0.17,71.6,12.21,0.23,65.78,9.8,0.29,60.92,12.54,0.34,54.82,8.81,0.41,52.72,10.08,0.43,44.48,11.6,0.52
129,1131,-71.63623108,44.04459272,Northeast,NEW HAMPSHIRE,Loon Mountain Ski Area,785,2406.17372402,,116.45,1.55,121.92,9.22,0.05,123.32,10.76,0.06,123.4,8.85,0.06,123.58,10.79,0.06,125.02,9.24,0.07,123.62,9.26,0.06,122.25,9.46,0.05,119.85,11.22,0.03,119.88,10.82,0.03,112.9,9.54,0.03,111.08,11.35,0.05,105.65,8.19,0.09,102.35,12.73,0.12,96.2,11.3,0.17,89.4,10.29,0.23,84.12,12.84,0.28,77.55,8.22,0.33,74.62,9.71,0.36,65.53,12.69,0.44
130,1132,-71.09888816,44.05690416,Northeast,NEW HAMPSHIRE,Mount Cranmore Ski Area,785,2445.69799886,,103.35,1.68,110.0,9.54,0.06,109.6,10.99,0.06,110.28,8.27,0.07,111.25,10.36,0.08,111.35,9.56,0.08,109.0,9.4,0.05,108.38,9.72,0.05,106.45,11.88,0.03,106.65,10.09,0.03,99.65,10.79,0.04,98.62,11.67,0.05,93.5,9.32,0.1,88.5,13.37,0.14,83.38,11.39,0.19,77.35,10.53,0.25,71.6,12.78,0.31,65.15,8.95,0.37,63.28,10.25,0.39,54.32,12.16,0.47
131,1133,-72.07594933,43.32374983,Northeast,NEW HAMPSHIRE,Mount Sunapee Ski Area,785,2389.40221421,,98.45,1.3,104.42,9.76,0.06,104.9,10.77,0.07,104.85,7.89,0.07,107.12,10.73,0.09,106.15,9.85,0.08,104.45,9.56,0.06,103.4,10.08,0.05,100.68,11.25,0.02,101.78,10.63,0.03,95.15,10.58,0.03,92.42,12.26,0.06,87.85,9.28,0.11,82.82,14.16,0.16,76.58,11.7,0.22,71.47,10.48,0.27,65.62,12.82,0.33,59.5,9.34,0.4,57.42,10.52,0.42,48.4,12.24,0.51
132,1134,-71.79462383,43.15640774,Northeast,NEW HAMPSHIRE,Pats Peak Ski Area,785,2414.4000795,,92.66,1.05,98.38,9.56,0.06,98.55,11.4,0.06,99.2,8.9,0.07,101.35,10.13,0.09,99.58,10.17,0.07,98.5,9.66,0.06,97.32,11.05,0.05,94.75,11.09,0.02,96.2,10.7,0.04,88.62,11.21,0.04,86.1,11.57,0.07,81.8,8.59,0.12,76.6,12.87,0.17,70.8,12.31,0.24,64.88,9.99,0.3,60.22,12.21,0.35,54.65,9.36,0.41,52.7,10.4,0.43,43.52,12.02,0.53
133,1135,-71.84446015,43.47802633,Northeast,NEW HAMPSHIRE,Ragged Mountain Ski Area,785,2403.02028995,,98.45,1.3,104.42,9.76,0.06,104.9,10.77,0.07,104.85,7.89,0.07,107.12,10.73,0.09,106.15,9.85,0.08,104.45,9.56,0.06,103.4,10.08,0.05,100.68,11.25,0.02,101.78,10.63,0.03,95.15,10.58,0.03,92.42,12.26,0.06,87.85,9.28,0.11,82.82,14.16,0.16,76.58,11.7,0.22,71.47,10.48,0.27,65.62,12.82,0.33,59.5,9.34,0.4,57.42,10.52,0.42,48.4,12.24,0.51
134,1136,-71.90794842,42.77051838,Northeast,NEW HAMPSHIRE,Temple Mountain Ski Area,785,2415.80880783,,92.66,1.05,98.38,9.56,0.06,98.55,11.4,0.06,99.2,8.9,0.07,101.35,10.13,0.09,99.58,10.17,0.07,98.5,9.66,0.06,97.32,11.05,0.05,94.75,11.09,0.02,96.2,10.7,0.04,88.62,11.21,0.04,86.1,11.57,0.07,81.8,8.59,0.12,76.6,12.87,0.17,70.8,12.31,0.24,64.88,9.99,0.3,60.22,12.21,0.35,54.65,9.36,0.41,52.7,10.4,0.43,43.52,12.02,0.53
135,1137,-71.27025887,44.26000399,Northeast,NEW HAMPSHIRE,Tuckerman's Ravine Ski Area,785,2428.94989007,,119.39,1.46,124.8,8.79,0.05,126.45,10.68,0.06,126.22,8.48,0.06,127.65,11.0,0.07,127.92,9.4,0.07,126.6,9.03,0.06,125.52,10.17,0.05,122.88,11.31,0.03,122.65,10.52,0.03,115.58,9.59,0.03,115.22,11.9,0.03,109.1,8.61,0.09,105.18,12.1,0.12,98.8,11.68,0.17,91.9,10.68,0.23,86.5,12.85,0.28,80.15,8.45,0.33,75.7,9.84,0.37,67.12,12.4,0.44
136,1138,-71.53960318,43.96138559,Northeast,NEW HAMPSHIRE,Waterville Valley Ski Area,785,2415.04466317,,116.45,1.55,121.92,9.22,0.05,123.32,10.76,0.06,123.4,8.85,0.06,123.58,10.79,0.06,125.02,9.24,0.07,123.62,9.26,0.06,122.25,9.46,0.05,119.85,11.22,0.03,119.88,10.82,0.03,112.9,9.54,0.03,111.08,11.35,0.05,105.65,8.19,0.09,102.35,12.73,0.12,96.2,11.3,0.17,89.4,10.29,0.23,84.12,12.84,0.28,77.55,8.22,0.33,74.62,9.71,0.36,65.53,12.69,0.44
